,X,Y,Z,-40.53099688
58283,1105.855169,0.020191668,-61.07604119,
58284,1105.855169,0.020792153,-59.65872425,
58285,1105.855169,0.021392637,-58.29616387,
58286,1105.855169,0.021993122,-56.98787629,
58287,1105.855169,0.022593606,-55.73338318,
58288,1105.855169,0.023194091,-54.53221141,
58289,1105.855169,0.023794575,-53.38389285,
58290,1105.855169,0.02439506,-52.28796418,
58291,1105.855169,0.024995544,-51.24396677,
58292,1105.855169,0.025596029,-50.25144655,
58293,1105.855169,0.026196513,-49.30995395,
58294,1105.855169,0.026796998,-48.41904374,
58295,1105.855169,0.027397482,-47.57827506,
58296,1105.855169,0.027997967,-46.78721127,
58297,1105.855169,0.028598451,-46.04541994,
58298,1105.855169,0.029198936,-45.35247279,
58299,1105.855169,0.02979942,-44.70794563,
58300,1105.855169,0.030399905,-44.11141836,
58301,1105.855169,0.031000389,-43.56247486,
58302,1105.855169,0.031600874,-43.06070302,
58303,1105.855169,0.032201358,-42.60569467,
58304,1105.855169,0.032801843,-42.19704555,
58305,1105.855169,0.033402327,-41.83435525,
58306,1105.855169,0.034002812,-41.51722723,
58307,1105.855169,0.034603296,-41.24526875,
58308,1105.855169,0.035203781,-41.01809083,
58309,1105.855169,0.035804265,-40.83530824,
58310,1105.855169,0.03640475,-40.69653944,
58311,1105.855169,0.037005234,-40.60140658,
58312,1105.855169,0.037605719,-40.54953544,
58313,1105.855169,0.038206203,-40.54055539,
58314,1105.855169,0.038806688,-40.5740994,
58315,1105.855169,0.039407172,-40.64980396,
58316,1105.855169,0.040007657,-40.76730906,
58317,1105.855169,0.040608141,-40.92625818,
58318,1105.855169,0.041208626,-41.12629821,
58319,1105.855169,0.04180911,-41.36707947,
58320,1105.855169,0.042409595,-41.64825563,
58321,1105.855169,0.043010079,-41.96948372,
58322,1105.855169,0.043610564,-42.33042405,
58323,1105.855169,0.044211048,-42.73074021,
58324,1105.855169,0.044811533,-43.17009903,
58325,1105.855169,0.045412017,-43.64817054,
58326,1105.855169,0.046012502,-44.16462795,
58327,1105.855169,0.046612986,-44.71914759,
58328,1105.855169,0.047213471,-45.31140892,
58329,1105.855169,0.047813955,-45.94109446,
58330,1105.855169,0.04841444,-46.60788977,
58331,1105.855169,0.049014924,-47.31148342,
58332,1105.855169,0.049615409,-48.05156697,
58333,1105.855169,0.050215893,-48.8278349,
58334,1105.855169,0.050816378,-49.63998464,
58335,1105.855169,0.051416862,-50.48771647,
58336,1105.855169,0.052017347,-51.37073355,
58337,1105.855169,0.052617831,-52.28874184,
58338,1105.855169,0.053218316,-53.2414501,
58339,1105.855169,0.0538188,-54.22856985,
58340,1105.855169,0.054419285,-55.24981535,
58341,1105.855169,0.055019769,-56.30490356,
58342,1105.855169,0.055620254,-57.39355409,
58343,1105.855169,0.056220738,-58.51548923,
58344,1105.855169,0.056821223,-59.67043387,
58345,1105.855169,0.057421707,-60.85811546,
58346,1105.855169,0.058022192,-62.07826405,
58347,1105.855169,0.058622676,-63.33061221,
58348,1105.855169,0.059223161,-64.61489498,
58349,1105.855169,0.059823645,-65.93084992,
58350,1105.855169,0.06042413,-67.27821701,
58351,1105.855169,0.061024614,-68.65673866,
58352,1105.855169,0.061625099,-70.06615969,
58353,1105.855169,0.062225583,-71.50622726,
58354,1105.855169,0.062826068,-72.97669089,
58355,1105.855169,0.063426552,-74.47730243,
58356,1105.855169,0.064027037,-76.00781599,
58357,1105.855169,0.064627521,-77.56798798,
58358,1105.855169,0.065228006,-79.15757704,
58359,1105.855169,0.06582849,-80.77634402,
58360,1105.855169,0.066428975,-82.42405197,
58361,1105.855169,0.067029459,-84.10046613,
58362,1105.855169,0.067629944,-85.80535384,
58363,1105.855169,0.068230428,-87.53848462,
58364,1105.855169,0.068830913,-89.29963005,
58365,1105.855169,0.069431397,-91.0885638,
58366,1105.855169,0.070031882,-92.90506159,
58367,1105.855169,0.070632366,-94.74890119,
58368,1105.855169,0.071232851,-96.61986237,
58369,1105.855169,0.071833335,-98.51772688,
58370,1105.855169,0.07243382,-100.4422784,
58371,1105.855169,0.073034304,-102.3933028,
58372,1105.855169,0.073634789,-104.3705874,
58373,1105.855169,0.074235273,-106.3739219,
58374,1105.855169,0.074835758,-108.4030976,
58375,1105.855169,0.075436242,-110.4579077,
58376,1105.855169,0.076036727,-112.5381475,
58377,1105.855169,0.076637211,-114.6436137,
58378,1105.855169,0.077237696,-116.7741052,
58379,1105.855169,0.07783818,-118.9294224,
58380,1105.855169,0.078438665,-121.1093676,
58381,1105.855169,0.079039149,-123.3137448,
58382,1105.855169,0.079639634,-125.5423599,
58383,1105.855169,0.080240118,-127.7950202,
58384,1105.855169,0.080840603,-130.071535,
58385,1105.855169,0.081441087,-132.371715,
58386,1105.855169,0.082041572,-134.6953728,
58387,1105.855169,0.082642056,-137.0423225,
58388,1105.855169,0.083242541,-139.4123799,
58389,1105.855169,0.083843025,-141.8053623,
58390,1105.855169,0.08444351,-144.2210886,
58391,1105.855169,0.085043994,-146.6593795,
58392,1105.855169,0.085644479,-149.120057,
58393,1105.855169,0.086244963,-151.6029447,
58394,1105.855169,0.086845448,-154.1078677,
58395,1105.855169,0.087445932,-156.6346528,
58396,1105.855169,0.088046417,-159.1831281,
58397,1105.855169,0.088646901,-161.7531231,
58398,1105.855169,0.089247386,-164.3444691,
58399,1105.855169,0.08984787,-166.9569984,
58400,1105.855169,0.090448355,-169.5905452,
58401,1105.855169,0.091048839,-172.2449447,
58402,1105.855169,0.091649324,-174.9200337,
58403,1105.855169,0.092249808,-177.6156505,
58404,1105.855169,0.092850293,-180.3316346,
58405,1105.855169,0.093450777,-183.0678268,
58406,1105.855169,0.094051262,-185.8240695,
58407,1105.855169,0.094651746,-188.6002062,
58408,1105.855169,0.095252231,-191.3960818,
58409,1105.855169,0.095852715,-194.2115426,
58410,1105.855169,0.0964532,-197.0464361,
58411,1105.855169,0.097053684,-199.900611,
58412,1105.855169,0.097654169,-202.7739173,
58413,1105.855169,0.098254653,-205.6662065,
58414,1105.855169,0.098855138,-208.577331,
58415,1105.855169,0.099455622,-211.5071446,
58416,1105.855169,0.100056107,-214.4555023,
58417,1105.855169,0.100656591,-217.4222604,
58418,1105.855169,0.101257076,-220.4072761,
58419,1105.855169,0.10185756,-223.410408,
58420,1105.855169,0.102458045,-226.431516,
58421,1105.855169,0.103058529,-229.4704608,
58422,1105.855169,0.103659014,-232.5271046,
58423,1105.855169,0.104259498,-235.6013104,
58424,1105.855169,0.104859983,-238.6929427,
58425,1105.855169,0.105460467,-241.8018668,
58426,1105.855169,0.106060952,-244.9279492,
58427,1105.855169,0.106661436,-248.0710575,
58428,1105.855169,0.107261921,-251.2310605,
58429,1105.855169,0.107862405,-254.4078277,
58430,1105.855169,0.10846289,-257.6012302,
58431,1105.855169,0.109063374,-260.8111397,
58432,1105.855169,0.109663859,-264.0374291,
58433,1105.855169,0.110264343,-267.2799723,
58434,1105.855169,0.110864828,-270.5386444,
58435,1105.855169,0.111465312,-273.8133212,
58436,1105.855169,0.112065797,-277.1038796,
58437,1105.855169,0.112666281,-280.4101977,
58438,1105.855169,0.113266766,-283.7321544,
58439,1105.855169,0.11386725,-287.0696295,
58440,1105.855169,0.114467735,-290.4225039,
58441,1105.855169,0.115068219,-293.7906594,
58442,1105.855169,0.115668704,-297.1739787,
58443,1105.855169,0.116269188,-300.5723456,
58444,1105.855169,0.116869673,-303.9856445,
58445,1105.855169,0.117470157,-307.4137611,
58446,1105.855169,0.118070642,-310.8565818,
58447,1105.855169,0.118671126,-314.3139939,
58448,1105.855169,0.119271611,-317.7858856,
58449,1105.855169,0.119872095,-321.272146,
58450,1105.855169,0.12047258,-324.772665,
58451,1105.855169,0.121073064,-328.2873336,
58452,1105.855169,0.121673549,-331.8160434,
58453,1105.855169,0.122274033,-335.358687,
58454,1105.855169,0.122874518,-338.9151576,
58455,1105.855169,0.123475002,-342.4853497,
58456,1105.855169,0.124075487,-346.0691581,
58457,1105.855169,0.124675971,-349.6664788,
58458,1105.855169,0.125276456,-353.2772085,
58459,1105.855169,0.12587694,-356.9012445,
58460,1105.855169,0.126477425,-360.5384853,
58461,1105.855169,0.127077909,-364.1888298,
58462,1105.855169,0.127678394,-367.8521778,
58463,1105.855169,0.128278878,-371.5284301,
58464,1105.855169,0.128879363,-375.2174879,
58465,1105.855169,0.129479847,-378.9192535,
58466,1105.855169,0.130080332,-382.6336296,
58467,1105.855169,0.130680816,-386.3605201,
58468,1105.855169,0.131281301,-390.0998291,
58469,1105.855169,0.131881785,-393.8514619,
58470,1105.855169,0.13248227,-397.6153242,
58471,1105.855169,0.133082754,-401.3913227,
58472,1105.855169,0.133683239,-405.1793646,
58473,1105.855169,0.134283723,-408.9793578,
58474,1105.855169,0.134884208,-412.7912111,
58475,1105.855169,0.135484692,-416.6148338,
58476,1105.855169,0.136085177,-420.450136,
58477,1105.855169,0.136685661,-424.2970283,
58478,1105.855169,0.137286146,-428.1554223,
58479,1105.855169,0.13788663,-432.0252299,
58480,1105.855169,0.138487115,-435.906364,
58481,1105.855169,0.139087599,-439.7987379,
58482,1105.855169,0.139688084,-443.7022657,
58483,1105.855169,0.140288568,-447.616862,
58484,1105.855169,0.140889053,-451.5424423,
58485,1105.855169,0.141489537,-455.4789224,
58486,1105.855169,0.142090022,-459.426219,
58487,1105.855169,0.142690506,-463.3842493,
58488,1105.855169,0.143290991,-467.3529311,
58489,1105.855169,0.143891475,-471.3321829,
58490,1105.855169,0.14449196,-475.3219238,
58491,1105.855169,0.145092444,-479.3220733,
58492,1105.855169,0.145692929,-483.3325518,
58493,1105.855169,0.146293413,-487.35328,
58494,1105.855169,0.146893898,-491.3841795,
58495,1105.855169,0.147494382,-495.4251722,
58496,1105.855169,0.148094867,-499.4761807,
58497,1105.855169,0.148695351,-503.5371282,
58498,1105.855169,0.149295836,-507.6079384,
58499,1105.855169,0.14989632,-511.6885355,
58500,1110.575849,0.00037568,-143.5915986,
58501,1110.575849,0.000976164,-139.7664679,
58502,1110.575849,0.001576649,-136.0245774,
58503,1110.575849,0.002177133,-132.407325,
58504,1110.575849,0.002777618,-128.9146707,
58505,1110.575849,0.003378102,-125.5371251,
58506,1110.575849,0.003978587,-122.2644825,
58507,1110.575849,0.004579071,-119.0880163,
58508,1110.575849,0.005179556,-116.0007627,
58509,1110.575849,0.00578004,-112.9972862,
58510,1110.575849,0.006380525,-110.0733552,
58511,1110.575849,0.006981009,-107.2256523,
58512,1110.575849,0.007581494,-104.4515436,
58513,1110.575849,0.008181978,-101.7489046,
58514,1110.575849,0.008782463,-99.1159905,
58515,1110.575849,0.009382947,-96.55134101,
58516,1110.575849,0.009983432,-94.05370986,
58517,1110.575849,0.010583916,-91.62201304,
58518,1110.575849,0.011184401,-89.25529038,
58519,1110.575849,0.011784885,-86.95267696,
58520,1110.575849,0.01238537,-84.71338171,
58521,1110.575849,0.012985854,-82.53667133,
58522,1110.575849,0.013586339,-80.42185805,
58523,1110.575849,0.014186823,-78.36829041,
58524,1110.575849,0.014787308,-76.37534616,
58525,1110.575849,0.015387792,-74.44242682,
58526,1110.575849,0.015988277,-72.56895346,
58527,1110.575849,0.016588761,-70.75436347,
58528,1110.575849,0.017189246,-68.99810799,
58529,1110.575849,0.01778973,-67.29964998,
58530,1110.575849,0.018390215,-65.6584626,
58531,1110.575849,0.018990699,-64.07402803,
58532,1110.575849,0.019591184,-62.54583652,
58533,1110.575849,0.020191668,-61.07338555,
58534,1110.575849,0.020792153,-59.65617929,
58535,1110.575849,0.021392637,-58.29372811,
58536,1110.575849,0.021993122,-56.98554812,
58537,1110.575849,0.022593606,-55.73116094,
58538,1110.575849,0.023194091,-54.53009339,
58539,1110.575849,0.023794575,-53.38187729,
58540,1110.575849,0.02439506,-52.28604933,
58541,1110.575849,0.024995544,-51.24215086,
58542,1110.575849,0.025596029,-50.24972784,
58543,1110.575849,0.026196513,-49.30833068,
58544,1110.575849,0.026796998,-48.41751422,
58545,1110.575849,0.027397482,-47.57683759,
58546,1110.575849,0.027997967,-46.7858642,
58547,1110.575849,0.028598451,-46.04416166,
58548,1110.575849,0.029198936,-45.35130172,
58549,1110.575849,0.02979942,-44.70686026,
58550,1110.575849,0.030399905,-44.11041719,
58551,1110.575849,0.031000389,-43.56155646,
58552,1110.575849,0.031600874,-43.059866,
58553,1110.575849,0.032201358,-42.60493769,
58554,1110.575849,0.032801843,-42.19636731,
58555,1110.575849,0.033402327,-41.83375451,
58556,1110.575849,0.034002812,-41.5167028,
58557,1110.575849,0.034603296,-41.24481947,
58558,1110.575849,0.035203781,-41.01771559,
58559,1110.575849,0.035804265,-40.83500599,
58560,1110.575849,0.03640475,-40.69630916,
58561,1110.575849,0.037005234,-40.60124731,
58562,1110.575849,0.037605719,-40.54944625,
58563,1110.575849,0.038206203,-40.54053541,
58564,1110.575849,0.038806688,-40.57414779,
58565,1110.575849,0.039407172,-40.64991991,
58566,1110.575849,0.040007657,-40.76749183,
58567,1110.575849,0.040608141,-40.92650704,
58568,1110.575849,0.041208626,-41.12661248,
58569,1110.575849,0.04180911,-41.36745852,
58570,1110.575849,0.042409595,-41.64869885,
58571,1110.575849,0.043010079,-41.96999053,
58572,1110.575849,0.043610564,-42.33099392,
58573,1110.575849,0.044211048,-42.73137263,
58574,1110.575849,0.044811533,-43.17079354,
58575,1110.575849,0.045412017,-43.6489267,
58576,1110.575849,0.046012502,-44.16544535,
58577,1110.575849,0.046612986,-44.72002586,
58578,1110.575849,0.047213471,-45.3123477,
58579,1110.575849,0.047813955,-45.94209343,
58580,1110.575849,0.04841444,-46.60894864,
58581,1110.575849,0.049014924,-47.31260193,
58582,1110.575849,0.049615409,-48.05274488,
58583,1110.575849,0.050215893,-48.82907199,
58584,1110.575849,0.050816378,-49.64128072,
58585,1110.575849,0.051416862,-50.48907138,
58586,1110.575849,0.052017347,-51.37214714,
58587,1110.575849,0.052617831,-52.29021399,
58588,1110.575849,0.053218316,-53.24298071,
58589,1110.575849,0.0538188,-54.23015885,
58590,1110.575849,0.054419285,-55.25146268,
58591,1110.575849,0.055019769,-56.30660918,
58592,1110.575849,0.055620254,-57.39531799,
58593,1110.575849,0.056220738,-58.51731141,
58594,1110.575849,0.056821223,-59.67231433,
58595,1110.575849,0.057421707,-60.86005426,
58596,1110.575849,0.058022192,-62.08026125,
58597,1110.575849,0.058622676,-63.33266786,
58598,1110.575849,0.059223161,-64.61700918,
58599,1110.575849,0.059823645,-65.93302278,
58600,1110.575849,0.06042413,-67.28044865,
58601,1110.575849,0.061024614,-68.65902921,
58602,1110.575849,0.061625099,-70.0685093,
58603,1110.575849,0.062225583,-71.5086361,
58604,1110.575849,0.062826068,-72.97915914,
58605,1110.575849,0.063426552,-74.47983027,
58606,1110.575849,0.064027037,-76.01040364,
58607,1110.575849,0.064627521,-77.57063565,
58608,1110.575849,0.065228006,-79.16028496,
58609,1110.575849,0.06582849,-80.77911244,
58610,1110.575849,0.066428975,-82.42688114,
58611,1110.575849,0.067029459,-84.10335631,
58612,1110.575849,0.067629944,-85.80830532,
58613,1110.575849,0.068230428,-87.54149768,
58614,1110.575849,0.068830913,-89.30270499,
58615,1110.575849,0.069431397,-91.09170093,
58616,1110.575849,0.070031882,-92.90826123,
58617,1110.575849,0.070632366,-94.75216368,
58618,1110.575849,0.071232851,-96.62318803,
58619,1110.575849,0.071833335,-98.52111607,
58620,1110.575849,0.07243382,-100.4457315,
58621,1110.575849,0.073034304,-102.3968201,
58622,1110.575849,0.073634789,-104.3741693,
58623,1110.575849,0.074235273,-106.3775688,
58624,1110.575849,0.074835758,-108.4068099,
58625,1110.575849,0.075436242,-110.4616859,
58626,1110.575849,0.076036727,-112.5419918,
58627,1110.575849,0.076637211,-114.6475247,
58628,1110.575849,0.077237696,-116.7780832,
58629,1110.575849,0.07783818,-118.9334679,
58630,1110.575849,0.078438665,-121.113481,
58631,1110.575849,0.079039149,-123.3179266,
58632,1110.575849,0.079639634,-125.5466105,
58633,1110.575849,0.080240118,-127.7993401,
58634,1110.575849,0.080840603,-130.0759245,
58635,1110.575849,0.081441087,-132.3761748,
58636,1110.575849,0.082041572,-134.6999032,
58637,1110.575849,0.082642056,-137.0469241,
58638,1110.575849,0.083242541,-139.4170531,
58639,1110.575849,0.083843025,-141.8101076,
58640,1110.575849,0.08444351,-144.2259066,
58641,1110.575849,0.085043994,-146.6642707,
58642,1110.575849,0.085644479,-149.1250218,
58643,1110.575849,0.086244963,-151.6079836,
58644,1110.575849,0.086845448,-154.1129814,
58645,1110.575849,0.087445932,-156.6398417,
58646,1110.575849,0.088046417,-159.1883927,
58647,1110.575849,0.088646901,-161.758464,
58648,1110.575849,0.089247386,-164.3498867,
58649,1110.575849,0.08984787,-166.9624934,
58650,1110.575849,0.090448355,-169.5961181,
58651,1110.575849,0.091048839,-172.250596,
58652,1110.575849,0.091649324,-174.9257641,
58653,1110.575849,0.092249808,-177.6214604,
58654,1110.575849,0.092850293,-180.3375246,
58655,1110.575849,0.093450777,-183.0737975,
58656,1110.575849,0.094051262,-185.8301215,
58657,1110.575849,0.094651746,-188.6063401,
58658,1110.575849,0.095252231,-191.4022981,
58659,1110.575849,0.095852715,-194.2178419,
58660,1110.575849,0.0964532,-197.052819,
58661,1110.575849,0.097053684,-199.907078,
58662,1110.575849,0.097654169,-202.7804692,
58663,1110.575849,0.098254653,-205.6728437,
58664,1110.575849,0.098855138,-208.5840542,
58665,1110.575849,0.099455622,-211.5139543,
58666,1110.575849,0.100056107,-214.4623992,
58667,1110.575849,0.100656591,-217.429245,
58668,1110.575849,0.101257076,-220.4143491,
58669,1110.575849,0.10185756,-223.4175701,
58670,1110.575849,0.102458045,-226.4387676,
58671,1110.575849,0.103058529,-229.4778027,
58672,1110.575849,0.103659014,-232.5345374,
58673,1110.575849,0.104259498,-235.6088347,
58674,1110.575849,0.104859983,-238.7005591,
58675,1110.575849,0.105460467,-241.8095759,
58676,1110.575849,0.106060952,-244.9357517,
58677,1110.575849,0.106661436,-248.078954,
58678,1110.575849,0.107261921,-251.2390516,
58679,1110.575849,0.107862405,-254.4159142,
58680,1110.575849,0.10846289,-257.6094126,
58681,1110.575849,0.109063374,-260.8194186,
58682,1110.575849,0.109663859,-264.0458052,
58683,1110.575849,0.110264343,-267.2884463,
58684,1110.575849,0.110864828,-270.5472169,
58685,1110.575849,0.111465312,-273.8219928,
58686,1110.575849,0.112065797,-277.1126511,
58687,1110.575849,0.112666281,-280.4190697,
58688,1110.575849,0.113266766,-283.7411275,
58689,1110.575849,0.11386725,-287.0787043,
58690,1110.575849,0.114467735,-290.4316812,
58691,1110.575849,0.115068219,-293.7999398,
58692,1110.575849,0.115668704,-297.1833629,
58693,1110.575849,0.116269188,-300.5818341,
58694,1110.575849,0.116869673,-303.9952382,
58695,1110.575849,0.117470157,-307.4234606,
58696,1110.575849,0.118070642,-310.8663877,
58697,1110.575849,0.118671126,-314.3239069,
58698,1110.575849,0.119271611,-317.7959063,
58699,1110.575849,0.119872095,-321.2822752,
58700,1110.575849,0.12047258,-324.7829034,
58701,1110.575849,0.121073064,-328.2976818,
58702,1110.575849,0.121673549,-331.826502,
58703,1110.575849,0.122274033,-335.3692568,
58704,1110.575849,0.122874518,-338.9258393,
58705,1110.575849,0.123475002,-342.4961439,
58706,1110.575849,0.124075487,-346.0800655,
58707,1110.575849,0.124675971,-349.6775001,
58708,1110.575849,0.125276456,-353.2883444,
58709,1110.575849,0.12587694,-356.9124957,
58710,1110.575849,0.126477425,-360.5498524,
58711,1110.575849,0.127077909,-364.2003135,
58712,1110.575849,0.127678394,-367.8637789,
58713,1110.575849,0.128278878,-371.5401492,
58714,1110.575849,0.128879363,-375.2293258,
58715,1110.575849,0.129479847,-378.9312107,
58716,1110.575849,0.130080332,-382.645707,
58717,1110.575849,0.130680816,-386.3727182,
58718,1110.575849,0.131281301,-390.1121487,
58719,1110.575849,0.131881785,-393.8639037,
58720,1110.575849,0.13248227,-397.627889,
58721,1110.575849,0.133082754,-401.404011,
58722,1110.575849,0.133683239,-405.1921772,
58723,1110.575849,0.134283723,-408.9922954,
58724,1110.575849,0.134884208,-412.8042744,
58725,1110.575849,0.135484692,-416.6280235,
58726,1110.575849,0.136085177,-420.4634528,
58727,1110.575849,0.136685661,-424.3104729,
58728,1110.575849,0.137286146,-428.1689954,
58729,1110.575849,0.13788663,-432.0389322,
58730,1110.575849,0.138487115,-435.9201962,
58731,1110.575849,0.139087599,-439.8127008,
58732,1110.575849,0.139688084,-443.7163599,
58733,1110.575849,0.140288568,-447.6310883,
58734,1110.575849,0.140889053,-451.5568013,
58735,1110.575849,0.141489537,-455.4934149,
58736,1110.575849,0.142090022,-459.4408456,
58737,1110.575849,0.142690506,-463.3990108,
58738,1110.575849,0.143290991,-467.3678282,
58739,1110.575849,0.143891475,-471.3472163,
58740,1110.575849,0.14449196,-475.3370942,
58741,1110.575849,0.145092444,-479.3373814,
58742,1110.575849,0.145692929,-483.3479983,
58743,1110.575849,0.146293413,-487.3688657,
58744,1110.575849,0.146893898,-491.399905,
58745,1110.575849,0.147494382,-495.4410383,
58746,1110.575849,0.148094867,-499.4921881,
58747,1110.575849,0.148695351,-503.5532776,
58748,1110.575849,0.149295836,-507.6242305,
58749,1110.575849,0.14989632,-511.7049711,
58750,1115.29653,0.00037568,-143.5918,
58751,1115.29653,0.000976164,-139.7668699,
58752,1115.29653,0.001576649,-136.0246769,
58753,1115.29653,0.002177133,-132.4068266,
58754,1115.29653,0.002777618,-128.9134805,
58755,1115.29653,0.003378102,-125.535264,
58756,1115.29653,0.003978587,-122.2620245,
58757,1115.29653,0.004579071,-119.0850543,
58758,1115.29653,0.005179556,-115.9973908,
58759,1115.29653,0.00578004,-112.9935916,
58760,1115.29653,0.006380525,-110.069415,
58761,1115.29653,0.006981009,-107.2215326,
58762,1115.29653,0.007581494,-104.4473004,
58763,1115.29653,0.008181978,-101.7445848,
58764,1115.29653,0.008782463,-99.11163286,
58765,1115.29653,0.009382947,-96.54697751,
58766,1115.29653,0.009983432,-94.04936668,
58767,1115.29653,0.010583916,-91.61771151,
58768,1115.29653,0.011184401,-89.25104778,
58769,1115.29653,0.011784885,-86.94850719,
58770,1115.29653,0.01238537,-84.70929588,
58771,1115.29653,0.012985854,-82.53267819,
58772,1115.29653,0.013586339,-80.41796445,
58773,1115.29653,0.014186823,-78.36450159,
58774,1115.29653,0.014787308,-76.37166604,
58775,1115.29653,0.015387792,-74.43885821,
58776,1115.29653,0.015988277,-72.56549828,
58777,1115.29653,0.016588761,-70.75102287,
58778,1115.29653,0.017189246,-68.99488254,
58779,1115.29653,0.01778973,-67.29653972,
58780,1115.29653,0.018390215,-65.65546717,
58781,1115.29653,0.018990699,-64.07114674,
58782,1115.29653,0.019591184,-62.5430684,
58783,1115.29653,0.020191668,-61.07072942,
58784,1115.29653,0.020792153,-59.65363382,
58785,1115.29653,0.021392637,-58.2912918,
58786,1115.29653,0.021993122,-56.9832194,
58787,1115.29653,0.022593606,-55.72893815,
58788,1115.29653,0.023194091,-54.52797483,
58789,1115.29653,0.023794575,-53.37986124,
58790,1115.29653,0.02439506,-52.28413402,
58791,1115.29653,0.024995544,-51.24033454,
58792,1115.29653,0.025596029,-50.24800875,
58793,1115.29653,0.026196513,-49.3067071,
58794,1115.29653,0.026796998,-48.41598443,
58795,1115.29653,0.027397482,-47.57539991,
58796,1115.29653,0.027997967,-46.78451698,
58797,1115.29653,0.028598451,-46.04290328,
58798,1115.29653,0.029198936,-45.35013062,
58799,1115.29653,0.02979942,-44.7057749,
58800,1115.29653,0.030399905,-44.10941609,
58801,1115.29653,0.031000389,-43.56063819,
58802,1115.29653,0.031600874,-43.05902916,
58803,1115.29653,0.032201358,-42.60418093,
58804,1115.29653,0.032801843,-42.19568934,
58805,1115.29653,0.033402327,-41.83315408,
58806,1115.29653,0.034002812,-41.5161787,
58807,1115.29653,0.034603296,-41.24437055,
58808,1115.29653,0.035203781,-41.01734075,
58809,1115.29653,0.035804265,-40.83470415,
58810,1115.29653,0.03640475,-40.69607932,
58811,1115.29653,0.037005234,-40.60108849,
58812,1115.29653,0.037605719,-40.54935752,
58813,1115.29653,0.038206203,-40.54051588,
58814,1115.29653,0.038806688,-40.57419662,
58815,1115.29653,0.039407172,-40.6500363,
58816,1115.29653,0.040007657,-40.76767501,
58817,1115.29653,0.040608141,-40.92675629,
58818,1115.29653,0.041208626,-41.12692712,
58819,1115.29653,0.04180911,-41.36783788,
58820,1115.29653,0.042409595,-41.64914233,
58821,1115.29653,0.043010079,-41.97049756,
58822,1115.29653,0.043610564,-42.33156395,
58823,1115.29653,0.044211048,-42.73200516,
58824,1115.29653,0.044811533,-43.17148808,
58825,1115.29653,0.045412017,-43.64968281,
58826,1115.29653,0.046012502,-44.16626262,
58827,1115.29653,0.046612986,-44.7209039,
58828,1115.29653,0.047213471,-45.31328616,
58829,1115.29653,0.047813955,-45.94309198,
58830,1115.29653,0.04841444,-46.61000698,
58831,1115.29653,0.049014924,-47.31371979,
58832,1115.29653,0.049615409,-48.053922,
58833,1115.29653,0.050215893,-48.83030817,
58834,1115.29653,0.050816378,-49.64257575,
58835,1115.29653,0.051416862,-50.49042508,
58836,1115.29653,0.052017347,-51.37355937,
58837,1115.29653,0.052617831,-52.29168462,
58838,1115.29653,0.053218316,-53.24450964,
58839,1115.29653,0.0538188,-54.23174599,
58840,1115.29653,0.054419285,-55.25310796,
58841,1115.29653,0.055019769,-56.30831256,
58842,1115.29653,0.055620254,-57.39707945,
58843,1115.29653,0.056220738,-58.51913094,
58844,1115.29653,0.056821223,-59.67419195,
58845,1115.29653,0.057421707,-60.86199,
58846,1115.29653,0.058022192,-62.08225515,
58847,1115.29653,0.058622676,-63.33471999,
58848,1115.29653,0.059223161,-64.61911963,
58849,1115.29653,0.059823645,-65.93519163,
58850,1115.29653,0.06042413,-67.28267602,
58851,1115.29653,0.061024614,-68.66131524,
58852,1115.29653,0.061625099,-70.07085413,
58853,1115.29653,0.062225583,-71.51103988,
58854,1115.29653,0.062826068,-72.98162204,
58855,1115.29653,0.063426552,-74.48235248,
58856,1115.29653,0.064027037,-76.01298536,
58857,1115.29653,0.064627521,-77.57327709,
58858,1115.29653,0.065228006,-79.16298634,
58859,1115.29653,0.06582849,-80.781874,
58860,1115.29653,0.066428975,-82.42970313,
58861,1115.29653,0.067029459,-84.10623898,
58862,1115.29653,0.067629944,-85.81124895,
58863,1115.29653,0.068230428,-87.54450254,
58864,1115.29653,0.068830913,-89.30577138,
58865,1115.29653,0.069431397,-91.09482915,
58866,1115.29653,0.070031882,-92.9114516,
58867,1115.29653,0.070632366,-94.75541651,
58868,1115.29653,0.071232851,-96.62650367,
58869,1115.29653,0.071833335,-98.52449484,
58870,1115.29653,0.07243382,-100.4491738,
58871,1115.29653,0.073034304,-102.4003262,
58872,1115.29653,0.073634789,-104.3777397,
58873,1115.29653,0.074235273,-106.3812038,
58874,1115.29653,0.074835758,-108.4105098,
58875,1115.29653,0.075436242,-110.4654512,
58876,1115.29653,0.076036727,-112.5458229,
58877,1115.29653,0.076637211,-114.6514219,
58878,1115.29653,0.077237696,-116.782047,
58879,1115.29653,0.07783818,-118.9374987,
58880,1115.29653,0.078438665,-121.1175793,
58881,1115.29653,0.079039149,-123.3220928,
58882,1115.29653,0.079639634,-125.550845,
58883,1115.29653,0.080240118,-127.8036434,
58884,1115.29653,0.080840603,-130.0802971,
58885,1115.29653,0.081441087,-132.380617,
58886,1115.29653,0.082041572,-134.7044157,
58887,1115.29653,0.082642056,-137.0515072,
58888,1115.29653,0.083242541,-139.4217073,
58889,1115.29653,0.083843025,-141.8148334,
58890,1115.29653,0.08444351,-144.2307045,
58891,1115.29653,0.085043994,-146.6691412,
