"species_id","midas_number"
"Oceanicaulis_sp_61193","61193"
"Blastopirellula_marina_61190","61190"
"Fulvimarina_pelagi_61191","61191"
"Stenotrophomonas_maltophilia_55906","55906"
"Pelagibaca_bermudensis_61198","61198"
"Sphingomonas_sp_61199","61199"
"Anoxybacillus_sp_60829","60829"
"Thermoactinomyces_sp_60828","60828"
"Rhizobium_sp_60825","60825"
"Achromobacter_sp_60824","60824"
"Thalassotalea_sp_60827","60827"
"Kozakia_baliensis_60826","60826"
"Peptococcaceae_bacterium_60821","60821"
"Desulfotomaculum_sp_60820","60820"
"Comamonadaceae_bacterium_60823","60823"
"Peptococcaceae_bacterium_60822","60822"
"Hyphomonas_sp_59915","59915"
"Selenomonas_ruminantium_59914","59914"
"Hyphomonas_sp_59917","59917"
"Hyphomonas_sp_59916","59916"
"Winogradskyella_psychrotolerans_61998","61998"
"Tatumella_morbirosei_61999","61999"
"Desulfovibrio_desulfuricans_61996","61996"
"Cyclobacterium_qasimii_61997","61997"
"Simonsiella_muelleri_61994","61994"
"Neisseria_sp_61995","61995"
"Ruminococcus_flavefaciens_61992","61992"
"Scardovia_inopinata_61993","61993"
"Enterobacter_asburiae_61990","61990"
"Clostridium_sp_61991","61991"
"Enterobacter_sp_59441","59441"
"Clostridium_clostridioforme_59912","59912"
"Pseudomonas_sp_56905","56905"
"Pseudomonas_mendocina_56904","56904"
"Nocardia_otitidiscaviarum_56901","56901"
"Pseudomonas_taiwanensis_52481","52481"
"Vibrio_ordalii_57500","57500"
"Streptomyces_lavenduligriseus_57501","57501"
"Rhodopseudomonas_palustris_57502","57502"
"Mycobacterium_intracellulare_57056","57056"
"Staphylococcus_hominis_57055","57055"
"Prevotella_oris_57058","57058"
"Xenorhabdus_nematophila_53023","53023"
"Flexithrix_dorotheae_58853","58853"
"Flexibacter_roseolus_58852","58852"
"Flexibacter_elegans_58851","58851"
"Flavobacterium_tegetincola_58850","58850"
"Geoalkalibacter_ferrihydriticus_58857","58857"
"Gemella_cuniculi_58856","58856"
"Gelidibacter_mesophilus_58855","58855"
"Aestuariimicrobium_kwangyangense_58678","58678"
"Aestuariibacter_salexigens_58677","58677"
"Aequorivita_capsosiphonis_58676","58676"
"Actinopolymorpha_alba_58675","58675"
"Caldibacillus_debilis_58858","58858"
"Actinomycetospora_chiangmaiensis_58673","58673"
"Actinomyces_vaccimaxillae_58672","58672"
"Rhodococcus_equi_54882","54882"
"Actinomyces_neuii_58670","58670"
"Streptococcus_australis_62469","62469"
"Haemophilus_parainfluenzae_62468","62468"
"Streptococcus_sanguinis_62463","62463"
"Streptococcus_sanguinis_62462","62462"
"Streptococcus_sanguinis_62461","62461"
"Streptococcus_sanguinis_62460","62460"
"Streptococcus_sanguinis_62467","62467"
"Streptococcus_sanguinis_62466","62466"
"Streptococcus_sanguinis_62465","62465"
"Streptococcus_sanguinis_62464","62464"
"Streptomyces_sp_60649","60649"
"Streptomyces_sp_60648","60648"
"Streptomyces_sp_60641","60641"
"Streptomyces_sp_60640","60640"
"Streptomyces_sp_60643","60643"
"Streptomyces_sp_60642","60642"
"Streptomyces_sp_60645","60645"
"Streptomyces_sp_60644","60644"
"Streptomyces_sp_60647","60647"
"Streptomyces_sp_60646","60646"
"Caldithrix_abyssi_62409","62409"
"Thermotoga_neapolitana_53289","53289"
"Desulfobacca_acetoxidans_62408","62408"
"Methyloversatilis_sp_62647","62647"
"Novosphingobium_nitrogenifigens_62646","62646"
"Corynebacterium_vitaeruminis_54778","54778"
"Krokinobacter_sp_62644","62644"
"Lacinutrix_sp_62643","62643"
"Bacillus_sp_62642","62642"
"Ruegeria_sp_62641","62641"
"Ornithinibacillus_scapharcae_62640","62640"
"Streptococcus_thermophilus_54772","54772"
"Saprospira_grandis_62649","62649"
"Pseudomonas_sp_62648","62648"
"Thermodesulfobacterium_hveragerdense_59108","59108"
"Thermodesulfobacterium_thermophilum_59109","59109"
"Thermithiobacillus_tepidarius_59106","59106"
"Thermodesulfatator_atlanticus_59107","59107"
"Thalassospira_lucentensis_59104","59104"
"Thauera_linaloolentis_59105","59105"
"Thalassobacter_arenae_59102","59102"
"Thalassobaculum_salexigens_59103","59103"
"Terasakiella_pusilla_59100","59100"
"Terrimonas_ferruginea_59101","59101"
"Streptomyces_sp_54086","54086"
"Bordetella_holmesii_50257","50257"
"Pseudomonas_sp_61699","61699"
"Accumulibacter_phosphatis_61698","61698"
"Pelotomaculum_thermopropionicum_61349","61349"
"Wigglesworthia_glossinidia_61348","61348"
"Kosmotoga_olearia_61691","61691"
"Borrelia_bissettii_61690","61690"
"Tsukamurella_paurometabola_61693","61693"
"Atopobium_parvulum_61692","61692"
"Actinomyces_timonensis_61695","61695"
"Alicyclobacillus_acidocaldarius_61694","61694"
"Pseudomonas_caeni_61697","61697"
"Planctomyces_limnophilus_61696","61696"
"Lactobacillus_oris_55759","55759"
"Selenomonas_ruminantium_60344","60344"
"Acinetobacter_nectaris_60345","60345"
"Bifidobacterium_sp_60346","60346"
"Bifidobacterium_sp_60347","60347"
"Sediminibacter_sp_60340","60340"
"Ruminococcaceae_bacterium_60341","60341"
"Lachnospiraceae_bacterium_60342","60342"
"Maribacter_forsetii_60343","60343"
"Nonlabens_ulvanivorans_56594","56594"
"Erysipelotrichaceae_bacterium_56596","56596"
"Actinomadura_madurae_60348","60348"
"Thermosynechococcus_sp_60349","60349"
"Amycolicicoccus_subflavus_61527","61527"
"Marinobacter_algicola_61526","61526"
"Geobacter_sp_61525","61525"
"Geobacter_sp_61524","61524"
"Rubellimicrobium_mesophilum_61523","61523"
"Paenibacillus_macerans_61522","61522"
"Paenibacillus_durus_61521","61521"
"Bacillus_coahuilensis_61520","61520"
"Bradyrhizobium_sp_61529","61529"
"Marinitoga_piezophila_61528","61528"
"Clostridium_papyrosolvens_60120","60120"
"Thermus_caliditerrae_60121","60121"
"Agarivorans_albus_60122","60122"
"Sphingobium_lactosutens_60123","60123"
"Bordetella_hinzii_60124","60124"
"Pantoea_sp_60125","60125"
"Pseudoalteromonas_haloplanktis_60126","60126"
"Pseudoalteromonas_haloplanktis_60127","60127"
"Helicobacter_pylori_60128","60128"
"Paenibacillus_sp_60129","60129"
"Oenococcus_oeni_56041","56041"
"Paenibacillus_sp_61622","61622"
"Bacteroides_plebeius_61623","61623"
"Fodinicurvata_sediminis_61835","61835"
"Helicobacter_pylori_61834","61834"
"Leisingera_nanhaiensis_61837","61837"
"Fodinicurvata_fenggangensis_61836","61836"
"Dickeya_sp_61831","61831"
"Syntrophus_aciditrophicus_61830","61830"
"Nocardiopsis_potens_61833","61833"
"Serratia_symbiotica_61832","61832"
"Halanaerobium_praevalens_61839","61839"
"Allochromatium_vinosum_61838","61838"
"Legionella_pneumophila_57315","57315"
"Exiguobacterium_alkaliphilum_57319","57319"
"Bacteroides_uniformis_57318","57318"
"Perlucidibaca_piscinae_58992","58992"
"Photobacterium_halotolerans_58993","58993"
"Pedobacter_glucosidilyticus_58990","58990"
"Pelobacter_seleniigenes_58991","58991"
"Pleomorphomonas_oryzae_58996","58996"
"Pontibacter_roseus_58997","58997"
"Photorhabdus_asymbiotica_58994","58994"
"Pleomorphomonas_koreensis_58995","58995"
"Porphyrobacter_cryptus_58998","58998"
"Porphyromonas_bennonis_58999","58999"
"Rahnella_aquatilis_54961","54961"
"Bacteroides_gallinarum_48315","48315"
"Rhizobium_gallicum_58198","58198"
"Vibrio_fischeri_58199","58199"
"Helicobacter_pylori_58192","58192"
"Streptococcus_suis_58197","58197"
"Neisseria_meningitidis_58195","58195"
"Mycobacterium_asiaticum_59821","59821"
"Rhodopirellula_sallentina_59820","59820"
"Pseudomonas_sp_59823","59823"
"Listeriaceae_bacterium_59831","59831"
"Colwellia_piezophila_59825","59825"
"Caldimonas_manganoxidans_59824","59824"
"Desulfospira_joergensenii_59827","59827"
"Curvibacter_lanceolatus_59826","59826"
"Pelagibacter_ubique_59829","59829"
"Succinimonas_amylolytica_59828","59828"
"Leptospira_licerasiae_45090","45090"
"Alpha_proteobacterium_58336","58336"
"Burkholderia_cepacia_58337","58337"
"Leptospirillum_ferriphilum_58442","58442"
"Alpha_proteobacterium_58335","58335"
"Myroides_injenensis_58332","58332"
"Acetonema_longum_58333","58333"
"Streptococcus_mitis_58330","58330"
"Streptococcus_mitis_58331","58331"
"Leptospira_kmetyi_58448","58448"
"Allobaculum_stercoricanis_58449","58449"
"Comamonas_testosteroni_58338","58338"
"Xenococcus_sp_58339","58339"
"Fluviicola_taffensis_62258","62258"
"Microcoleus_vaginatus_62259","62259"
"Rhizobium_leguminosarum_62254","62254"
"Rhizobium_leguminosarum_62255","62255"
"Cyanobacterium_aponinum_62256","62256"
"Clostridium_sp_62257","62257"
"Photobacterium_aphoticum_62250","62250"
"Methylophaga_sp_62251","62251"
"Methylophaga_sp_62252","62252"
"Burkholderia_sprentiae_62253","62253"
"Corynebacterium_doosanense_34097","34097"
"Bifidobacterium_gallicum_34096","34096"
"Neisseria_mucosa_61758","61758"
"Clostridium_sp_59312","59312"
"Sulfuricella_denitrificans_59311","59311"
"Rhodanobacter_thiooxydans_59310","59310"
"Lachnospiraceae_bacterium_59317","59317"
"Richelia_intracellularis_59316","59316"
"Helicobacter_cetorum_59315","59315"
"Helicobacter_pylori_59314","59314"
"Oceanobacillus_oncorhynchi_61750","61750"
"Treponema_primitia_61751","61751"
"Sulfurovum_sp_59319","59319"
"Richelia_intracellularis_59318","59318"
"Clostridium_celatum_61754","61754"
"Neisseria_cinerea_61755","61755"
"Neisseria_elongata_61756","61756"
"Neisseria_flavescens_61757","61757"
"Chlamydia_pecorum_54358","54358"
"Streptococcus_hongkongensis_54356","54356"
"Bartonella_washoensis_55925","55925"
"Mycobacterium_cosmeticum_56696","56696"
"Chlamydia_psittaci_52935","52935"
"Methylobacterium_sp_52932","52932"
"Leifsonia_sp_56691","56691"
"Enterobacter_cloacae_38756","38756"
"Modestobacter_sp_60809","60809"
"Nigerium_massiliensis_60808","60808"
"Sphingobium_sp_60803","60803"
"Pantoea_sp_60802","60802"
"Chloroflexus_sp_60801","60801"
"Shewanella_sp_60800","60800"
"Rasbobacterium_massiliensis_60807","60807"
"Kingella_sp_60806","60806"
"Tessaracoccus_sp_60805","60805"
"Mobilicoccus_sp_60804","60804"
"Bacteroidales_bacterium_38755","38755"
"Labrenzia_aggregata_61384","61384"
"Exiguobacterium_sp_57070","57070"
"Lactococcus_lactis_57073","57073"
"Rhizobium_etli_57075","57075"
"Ferrimicrobium_acidiphilum_58839","58839"
"Chryseobacterium_sp_62400","62400"
"Peptoniphilus_sp_62403","62403"
"Anaerococcus_prevotii_62402","62402"
"Desulfovibrio_piezophilus_62405","62405"
"Veillonella_sp_62404","62404"
"Flexibacter_litoralis_62407","62407"
"Cyclobacterium_marinum_62406","62406"
"Elioraea_tepidiphila_58831","58831"
"Edaphobacter_aggregans_58830","58830"
"Enterorhabdus_mucosicola_58833","58833"
"Enterobacter_pulveris_58832","58832"
"Epilithonimonas_tenax_58835","58835"
"Enterovibrio_calviensis_58834","58834"
"Eudoraea_adriatica_58837","58837"
"Erysipelothrix_tonsillarum_58836","58836"
"Streptomyces_sp_60667","60667"
"Streptomyces_sp_60666","60666"
"Streptomyces_sp_60665","60665"
"Streptomyces_sp_60664","60664"
"Streptomyces_sp_60663","60663"
"Streptomyces_sp_60662","60662"
"Streptomyces_sp_60661","60661"
"Streptomyces_sp_60660","60660"
"Microbispora_rosea_60669","60669"
"Micromonospora_parva_60668","60668"
"Staphylococcus_saprophyticus_54575","54575"
"Vibrio_litoralis_59124","59124"
"Vibrio_pacinii_59125","59125"
"Vibrio_rhizosphaerae_59126","59126"
"Vitreoscilla_stercoraria_59127","59127"
"Tuberibacillus_calidus_59120","59120"
"Uliginosibacterium_gangwonense_59121","59121"
"Varibaculum_cambriense_59122","59122"
"Veillonella_magna_59123","59123"
"Weissella_halotolerans_59128","59128"
"Wenxinia_marina_59129","59129"
"Yersinia_intermedia_53405","53405"
"Helicobacter_pylori_62341","62341"
"Alcanivorax_sp_53403","53403"
"Pseudomonas_fluorescens_61152","61152"
"Pseudomonas_fluorescens_61153","61153"
"Pseudomonas_fluorescens_61150","61150"
"Kordia_algicida_61403","61403"
"Vibrio_tubiashii_61156","61156"
"Anaeroglobus_geminatus_62348","62348"
"Brachyspira_aalborgi_61157","61157"
"Legionella_wadsworthii_58911","58911"
"Pseudomonas_fluorescens_61154","61154"
"Nocardia_rhamnosiphila_34405","34405"
"Clostridium_kluyveri_34403","34403"
"Clostridium_pasteurianum_43207","43207"
"Psychromonas_ingrahamii_61321","61321"
"Helicobacter_pylori_61320","61320"
"Clostridium_phytofermentans_61323","61323"
"Roseiflexus_sp_61322","61322"
"Bacillus_thermoamylovorans_61325","61325"
"Acidovorax_sp_61324","61324"
"Streptomyces_olindensis_61327","61327"
"Agrobacterium_tumefaciens_61326","61326"
"Nonomuraea_candida_61329","61329"
"Agrobacterium_rhizogenes_61328","61328"
"Bacillus_sp_51584","51584"
"Peptostreptococcus_anaerobius_55004","55004"
"Leptolyngbya_sp_60322","60322"
"Cellulomonas_bogoriensis_60323","60323"
"Knoellia_subterranea_60320","60320"
"Hymenobacter_sp_60321","60321"
"Orbaceae_bacterium_60326","60326"
"Pseudomonas_sp_60327","60327"
"Helicobacter_pylori_60324","60324"
"Intrasporangium_oryzae_60325","60325"
"Methylophilus_sp_60328","60328"
"Cronobacter_zurichensis_60329","60329"
"Advenella_kashmirensis_60498","60498"
"Helicobacter_pylori_60499","60499"
"Marinobacter_similis_60490","60490"
"Rhodopseudomonas_palustris_60491","60491"
"Phaeobacter_gallaeciensis_60492","60492"
"Bacillus_sp_60493","60493"
"Flavobacterium_sp_60494","60494"
"Bacillus_tequilensis_60495","60495"
"Ehrlichia_muris_60496","60496"
"Burkholderia_andropogonis_60497","60497"
"Weissella_koreensis_53982","53982"
"Salmonella_enterica_53987","53987"
"Acinetobacter_soli_56206","56206"
"Microbacterium_paraoxydans_56209","56209"
"Helicobacter_pylori_39970","39970"
"Helicobacter_pylori_53184","53184"
"Helicobacter_pylori_39977","39977"
"Helicobacter_pylori_39978","39978"
"Rheinheimera_nanhaiensis_61813","61813"
"Pectobacterium_carotovorum_61812","61812"
"Actinomadura_flavalba_61811","61811"
"Oscillatoria_acuminata_61810","61810"
"Gemella_morbillorum_61817","61817"
"Gemella_haemolysans_61816","61816"
"Kyrpidia_tusciae_61815","61815"
"Amphibacillus_jilinensis_61814","61814"
"Streptococcus_sp_61819","61819"
"Prevotella_sp_61818","61818"
"Gordonia_alkanivorans_56060","56060"
"Staphylococcus_aureus_57331","57331"
"Klebsiella_pneumoniae_57337","57337"
"Xanthomonas_oryzae_57335","57335"
"Facklamia_hominis_57334","57334"
"Ochrobactrum_intermedium_57339","57339"
"Rothia_aeria_57338","57338"
"Ectothiorhodospira_haloalkaliphila_46691","46691"
"Enterococcus_faecalis_59809","59809"
"Spiribacter_salinus_59808","59808"
"Pseudomonas_sp_59807","59807"
"Pseudomonas_sp_59806","59806"
"Pseudomonas_sp_59805","59805"
"Coprothermobacter_platensis_59804","59804"
"Leptospira_terpstrae_59803","59803"
"Eubacterium_ramulus_59802","59802"
"Thioalkalivibrio_nitratireducens_59801","59801"
"Sorangium_cellulosum_59800","59800"
"Pseudomonas_putida_58318","58318"
"Streptococcus_oralis_58319","58319"
"Photorhabdus_temperata_58314","58314"
"Alteromonas_macleodii_58315","58315"
"Collimonas_fungivorans_58316","58316"
"Buchnera_aphidicola_58317","58317"
"Helicobacter_bizzozeronii_58310","58310"
"Helicobacter_bizzozeronii_58311","58311"
"Streptomyces_cattleya_58312","58312"
"Mesoflavibacter_zeaxanthinifaciens_58313","58313"
"Streptococcus_pseudoporcinus_48591","48591"
"Thioalkalivibrio_sp_62239","62239"
"Deinococcus_gobiensis_62232","62232"
"Pseudomonas_fluorescens_62233","62233"
"Prochlorococcus_marinus_62230","62230"
"Olleya_sp_62231","62231"
"Faecalibacterium_cf_62236","62236"
"Azoarcus_sp_62237","62237"
"Aequorivita_sublithincola_62234","62234"
"Thermodesulfobium_narugense_62235","62235"
"Pleurocapsa_sp_59379","59379"
"Chrysiogenes_arsenatis_59378","59378"
"Bacillus_sp_59371","59371"
"Bacillus_sp_59370","59370"
"Photodesmus_blepharus_59373","59373"
"Flavobacteriaceae_bacterium_59372","59372"
"Staphylococcus_lentus_59375","59375"
"Kocuria_atrinae_59374","59374"
"Pseudomonas_sp_59377","59377"
"Saccharothrix_espanaensis_59376","59376"
"Microbacterium_sp_35127","35127"
"Yersinia_kristensenii_35124","35124"
"Bartonella_quintana_55497","55497"
"Thermodesulfobacterium_commune_34614","34614"
"Streptomyces_purpeofuscus_55276","55276"
"Lactobacillus_sp_60861","60861"
"Lactobacillus_sp_60860","60860"
"Hoeflea_sp_60863","60863"
"Sphingomonas_sp_60862","60862"
"Streptomyces_sp_60865","60865"
"Francisella_sp_60864","60864"
"Helicobacter_sp_60867","60867"
"Helicobacter_sanguini_60866","60866"
"Helicobacter_sp_60869","60869"
"Helicobacter_sp_60868","60868"
"Prevotella_intermedia_57633","57633"
"Paenibacillus_sp_38961","38961"
"Synechococcus_sp_58592","58592"
"Clostridiales_bacterium_45941","45941"
"Bifidobacterium_merycicum_38038","38038"
"Dokdonia_donghaensis_60025","60025"
"Chryseobacterium_oranimense_60024","60024"
"Sphingobium_japonicum_60027","60027"
"Lysobacter_dokdonensis_60026","60026"
"Rhizobium_sp_60753","60753"
"Streptomyces_sp_60020","60020"
"Helicobacter_typhlonius_52773","52773"
"Mycobacterium_kansasii_60023","60023"
"Lachnobacterium_bovis_52776","52776"
"Massilia_timonae_62428","62428"
"Thermotoga_elfii_52778","52778"
"Facklamia_languida_62426","62426"
"Facklamia_ignava_62425","62425"
"Eubacterium_infirmum_62424","62424"
"Dolosigranulum_pigrum_62423","62423"
"Alloiococcus_otitis_62422","62422"
"Afipia_felis_62421","62421"
"Actinomyces_turicensis_62420","62420"
"Streptomyces_sp_60689","60689"
"Bacillus_sp_60688","60688"
"Paenibacillus_sp_60685","60685"
"Falsirhodobacter_sp_60684","60684"
"Deinococcus_phoenicis_60687","60687"
"Lysinibacillus_sp_60686","60686"
"Prochlorococcus_sp_60681","60681"
"Pseudomonas_sp_60680","60680"
"Prochlorococcus_sp_60683","60683"
"Prochlorococcus_sp_60682","60682"
"Actinoalloteichus_cyanogriseus_52665","52665"
"Streptomyces_griseoaurantiacus_62689","62689"
"Streptococcus_suis_62688","62688"
"Helicobacter_pylori_62683","62683"
"Helicobacter_pylori_62682","62682"
"Helicobacter_pylori_62681","62681"
"Helicobacter_pylori_62680","62680"
"Calothrix_sp_62687","62687"
"Clostridium_sp_62686","62686"
"Saccharopolyspora_spinosa_62685","62685"
"Helicobacter_pylori_62684","62684"
"Desulfovibrio_longus_58817","58817"
"Desulfovibrio_inopinatus_58816","58816"
"Desulfovibrio_hydrothermalis_58815","58815"
"Desulfovibrio_frigidus_58814","58814"
"Desulfovibrio_desulfuricans_58813","58813"
"Desulfovibrio_cuneatus_58812","58812"
"Desulfovibrio_bastinii_58811","58811"
"Desulfovibrio_aminophilus_58810","58810"
"Porphyromonas_gingivicanis_54518","54518"
"Desulfovibrio_putealis_58819","58819"
"Desulfovibrio_oxyclinae_58818","58818"
"SAR86_cluster_59142","59142"
"SAR86_cluster_59143","59143"
"Thiomicrospira_sp_59140","59140"
"Pseudomonas_stutzeri_59141","59141"
"Treponema_maltophilum_59146","59146"
"Treponema_medium_59147","59147"
"Nafulsella_turpanensis_59144","59144"
"Treponema_sp_59145","59145"
"Treponema_socranskii_59148","59148"
"Olsenella_profusa_59149","59149"
"Lactobacillus_delbrueckii_56845","56845"
"Jeotgalicoccus_marinus_58890","58890"
"Legionella_massiliensis_45137","45137"
"Rickettsiales_bacterium_60814","60814"
"Paracoccus_pantotrophus_50212","50212"
"Comamonas_composti_58765","58765"
"Comamonas_badia_58764","58764"
"Conchiformibius_steedae_58767","58767"
"Conchiformibius_kuhniae_58766","58766"
"Clostridium_viride_58761","58761"
"Clostridium_sporosphaeroides_58760","58760"
"Cohnella_thermotolerans_58763","58763"
"Cohnella_laeviribosi_58762","58762"
"Corynebacterium_capitovis_58769","58769"
"Corynebacterium_callunae_58768","58768"
"Providencia_alcalifaciens_43220","43220"
"Paraprevotella_xylaniphila_62280","62280"
"Paenibacillus_mucilaginosus_55060","55060"
"Streptomyces_sp_55062","55062"
"Bifidobacterium_bifidum_55065","55065"
"Brevibacillus_thermoruber_55068","55068"
"Porphyromonas_uenonis_49360","49360"
"Citrobacter_youngae_61659","61659"
"Enterobacter_cancerogenus_61658","61658"
"Yersinia_bercovieri_61309","61309"
"Yersinia_mollaretii_61308","61308"
"Yersinia_frederiksenii_61307","61307"
"Hahella_chejuensis_61306","61306"
"Micavibrio_aeruginosavorus_61305","61305"
"Desulfotomaculum_reducens_61304","61304"
"Thermus_aquaticus_61651","61651"
"Psychrobacter_sp_61302","61302"
"Rhodobacter_sphaeroides_61301","61301"
"Clostridium_sticklandii_61652","61652"
"Ruminococcus_flavefaciens_60308","60308"
"Methyloceanibacter_caenitepidi_60309","60309"
"Flammeovirga_sp_60300","60300"
"Thermomicrobiales_bacterium_60301","60301"
"Anoxybacillus_tepidamans_60302","60302"
"Acidobacterium_sp_60303","60303"
"Lysinibacillus_manganicus_60304","60304"
"Arenimonas_malthae_60305","60305"
"Arenimonas_metalli_60306","60306"
"Lysinibacillus_sinduriensis_60307","60307"
"Tepidanaerobacter_acetatoxydans_47107","47107"
"Oscillatoria_formosa_34823","34823"
"Helicobacter_hepaticus_55684","55684"
"Corynebacterium_pseudodiphtheriticum_55683","55683"
"Pseudomonas_fluorescens_56262","56262"
"Mycobacterium_sp_56261","56261"
"Xanthomonas_axonopodis_57683","57683"
"Streptococcus_oralis_57687","57687"
"Bacillus_marmarensis_57685","57685"
"Streptococcus_pneumoniae_57684","57684"
"Alteromonas_macleodii_57135","57135"
"Acinetobacter_sp_57689","57689"
"Bacillus_anthracis_57688","57688"
"Bifidobacterium_breve_57133","57133"
"Synechococcus_sp_61879","61879"
"Synechococcus_sp_61878","61878"
"Streptomyces_celluloflavus_61871","61871"
"Streptomyces_lavendulae_61870","61870"
"Aminomonas_paucivorans_61873","61873"
"Intrasporangium_sp_61872","61872"
"Streptococcus_mitis_61875","61875"
"Streptococcus_mitis_61874","61874"
"Roseburia_hominis_61877","61877"
"Streptococcus_mitis_61876","61876"
"Nocardia_thailandica_59477","59477"
"Pseudomonas_alcaligenes_56085","56085"
"Staphylococcus_schleiferi_56081","56081"
"Actinomyces_johnsonii_57359","57359"
"Vibrio_tasmaniensis_57351","57351"
"Borrelia_miyamotoi_57350","57350"
"Lactobacillus_crispatus_56887","56887"
"Clostridium_novyi_56884","56884"
"Solobacterium_moorei_56880","56880"
"Prochlorococcus_marinus_49991","49991"
"Salmonella_enterica_58156","58156"
"Aeromonas_veronii_58155","58155"
"Methylophilus_sp_58152","58152"
"Clostridium_botulinum_58153","58153"
"Hymenobacter_sp_60235","60235"
"Basilea_psittacipulmonis_58484","58484"
"Campylobacter_showae_58485","58485"
"Eikenella_corrodens_58486","58486"
"Streptococcus_parasanguinis_58487","58487"
"Bacillus_sp_58480","58480"
"Bacillus_sp_58481","58481"
"Burkholderia_grimmiae_58482","58482"
"Pseudomonas_sp_54652","54652"
"Lactobacillus_equi_54659","54659"
"Streptomyces_olivaceus_54658","54658"
"Clostridium_citroniae_62210","62210"
"Clostridium_hathewayi_62211","62211"
"Collinsella_tanakaei_62212","62212"
"Flavobacterium_branchiophilum_58379","58379"
"Dysgonomonas_gadei_62214","62214"
"Dysgonomonas_mossii_62215","62215"
"Odoribacter_laneus_62216","62216"
"Slackia_piriformis_62217","62217"
"Sutterella_wadsworthensis_62218","62218"
"Salinisphaera_shabanensis_58373","58373"
"Kurthia_sp_58370","58370"
"Paenibacillus_sp_58371","58371"
"Clostridiaceae_bacterium_58376","58376"
"Bacillus_massiliosenegalensis_58377","58377"
"Haloplasma_contractile_58374","58374"
"Coriobacteriaceae_bacterium_58375","58375"
"Corynebacterium_efficiens_34857","34857"
"Helicobacter_pylori_58271","58271"
"Kitasatospora_setae_34852","34852"
"Paenibacillus_zanthoxyli_58276","58276"
"Geobacter_metallireducens_47482","47482"
"Lachnospiraceae_bacterium_59689","59689"
"Dorea_sp_59688","59688"
"Aeromonas_jandaei_58278","58278"
"Salinicoccus_carnicancri_59681","59681"
"Herbaspirillum_huttiense_59680","59680"
"Lachnospiraceae_bacterium_59683","59683"
"Eubacterium_sp_59682","59682"
"Enterorhabdus_caecimuris_59685","59685"
"Lachnospiraceae_bacterium_59684","59684"
"Oscillibacter_sp_59687","59687"
"Firmicutes_bacterium_59686","59686"
"Mangrovimonas_yunxiaonensis_59425","59425"
"Alishewanella_aestuarii_59424","59424"
"Synechococcus_sp_59355","59355"
"Arthrobacter_sp_59426","59426"
"Clostridium_sp_59421","59421"
"Gilliamella_apicola_59420","59420"
"Gloeocapsa_sp_59351","59351"
"Geitlerinema_sp_59350","59350"
"Janthinobacterium_sp_59429","59429"
"Afipia_birgiae_59428","59428"
"Sphingopyxis_sp_59359","59359"
"Fischerella_sp_59358","59358"
"Fusobacterium_ulcerans_55476","55476"
"Prevotella_corporis_50024","50024"
"Streptacidiphilus_anmyonensis_61466","61466"
"Bacillus_sp_61467","61467"
"Anaeromyxobacter_sp_61464","61464"
"Lentzea_albidocapillata_61465","61465"
"Petrotoga_mobilis_61462","61462"
"Virgibacillus_sp_61463","61463"
"Stenotrophomonas_maltophilia_61460","61460"
"Stenotrophomonas_maltophilia_61461","61461"
"Parabacteroides_johnsonii_55217","55217"
"Thioploca_ingrica_61468","61468"
"Nocardioidaceae_bacterium_61469","61469"
"Mogibacterium_timidum_52974","52974"
"Deinococcus_sp_60849","60849"
"Nitrosomonas_sp_60848","60848"
"Treponema_sp_60847","60847"
"Cupriavidus_sp_60846","60846"
"Sulfurovum_sp_60845","60845"
"Sulfurovum_sp_60844","60844"
"Sulfurovum_sp_60843","60843"
"Sphingobacterium_sp_60842","60842"
"Methylomonas_denitrificans_60841","60841"
"Aquabacterium_sp_60840","60840"
"Actinomyces_sp_59450","59450"
"Propionibacterium_sp_59451","59451"
"Streptococcus_sp_59452","59452"
"Atopobium_sp_59453","59453"
"Propionibacterium_sp_59454","59454"
"Butyricicoccus_pullicaecorum_59455","59455"
"Pandoraea_sp_59456","59456"
"Reyranella_massiliensis_59457","59457"
"Oligella_urethralis_56744","56744"
"Streptococcus_pyogenes_56747","56747"
"Burkholderia_fungorum_56741","56741"
"Pseudoalteromonas_agarivorans_56740","56740"
"Thalassolituus_oleivorans_56743","56743"
"Bifidobacterium_mongoliense_60519","60519"
"Bifidobacterium_pullorum_60518","60518"
"Criblamydia_sequanensis_60515","60515"
"Mycobacterium_gastri_60514","60514"
"Streptomyces_sp_60517","60517"
"Ochrobactrum_rhizosphaerae_60516","60516"
"Burkholderia_pseudomallei_60511","60511"
"Dyadobacter_tibetensis_60510","60510"
"Pseudomonas_sp_60513","60513"
"Bifidobacterium_moukalabense_60512","60512"
"Rikenella_microfusus_62410","62410"
"Saccharomonospora_cyanea_62411","62411"
"Desulfovibrio_zosterae_58820","58820"
"Actinomyces_europaeus_62419","62419"
"Streptomyces_griseolus_54539","54539"
"Methylomicrobium_agile_54828","54828"
"Alicycliphilus_denitrificans_54532","54532"
"Butyrivibrio_sp_54823","54823"
"Filamentous_cyanobacterium_59168","59168"
"Alishewanella_jeotgali_59169","59169"
"Glaciecola_lipolytica_59160","59160"
"Actinomyces_sp_59161","59161"
"Capnocytophaga_sp_59162","59162"
"Neisseria_sp_59163","59163"
"Selenomonas_sp_59164","59164"
